line_number_1based,vessel_id,ts,prev_ts,lat,long,lat_dd,long_dd
656,matsumae04,2023-07-08 01:37:49,,4130.634,13955.776,41.510567,139.9296
658,matsumae02,2023-07-08 01:38:19,,4131.726,13955.778,41.528767,139.929633
660,matsumae06,2023-07-08 01:38:25,,4129.49,13955.728,41.4915,139.9288
662,matsumae01,2023-07-08 01:38:39,,4132.294,13955.509,41.538233,139.92515
664,matsumae04,2023-07-08 01:38:50,,4130.634,13955.79,41.510567,139.929833
666,matsumae02,2023-07-08 01:39:19,,4131.709,13955.77,41.528483,139.9295
668,matsumae06,2023-07-08 01:39:24,,4129.63,13955.774,41.493833,139.929567
670,matsumae01,2023-07-08 01:39:39,,4132.303,13955.548,41.538383,139.9258
672,matsumae04,2023-07-08 01:39:50,,4130.623,13955.796,41.510383,139.929933
674,matsumae02,2023-07-08 01:40:19,,4131.693,13955.762,41.528217,139.929367
676,matsumae06,2023-07-08 01:40:25,,4129.778,13955.783,41.4963,139.929717
678,matsumae01,2023-07-08 01:40:39,,4132.418,13955.588,41.5403,139.926467
680,matsumae04,2023-07-08 01:40:50,,4130.608,13955.801,41.510133,139.930017
682,matsumae02,2023-07-08 01:41:20,,4131.698,13955.756,41.5283,139.929267
684,matsumae06,2023-07-08 01:41:24,,4129.848,13955.785,41.497467,139.92975
686,matsumae01,2023-07-08 01:41:39,,4132.486,13955.735,41.541433,139.928917
688,matsumae04,2023-07-08 01:41:49,,4130.591,13955.801,41.50985,139.930017
690,matsumae02,2023-07-08 01:42:20,,4131.736,13955.79,41.528933,139.929833
692,matsumae06,2023-07-08 01:42:25,,4129.848,13955.785,41.497467,139.92975
694,matsumae01,2023-07-08 01:42:39,,4132.518,13955.886,41.541967,139.931433
696,matsumae04,2023-07-08 01:42:50,,4130.572,13955.805,41.509533,139.930083
698,matsumae02,2023-07-08 01:43:20,,4131.736,13955.79,41.528933,139.929833
700,matsumae06,2023-07-08 01:43:24,,4129.847,13955.785,41.49745,139.92975
702,matsumae01,2023-07-08 01:43:40,,4132.516,13955.929,41.541933,139.93215
704,matsumae04,2023-07-08 01:43:50,,4130.552,13955.807,41.5092,139.930117
706,matsumae02,2023-07-08 01:44:20,,4131.735,13955.79,41.528917,139.929833
708,matsumae06,2023-07-08 01:44:24,,4129.845,13955.784,41.497417,139.929733
710,matsumae01,2023-07-08 01:44:39,,4132.502,13955.933,41.5417,139.932217
712,matsumae04,2023-07-08 01:44:50,,4130.535,13955.809,41.508917,139.93015
714,matsumae02,2023-07-08 01:45:19,,4131.733,13955.789,41.528883,139.929817
716,matsumae06,2023-07-08 01:45:24,,4129.842,13955.784,41.497367,139.929733
718,matsumae01,2023-07-08 01:45:40,,4132.485,13955.935,41.541417,139.93225
720,matsumae04,2023-07-08 01:45:49,,4130.579,13955.828,41.50965,139.930467
722,matsumae02,2023-07-08 01:46:19,,4131.683,13955.769,41.52805,139.929483
724,matsumae06,2023-07-08 01:46:24,,4129.838,13955.783,41.4973,139.929717
726,matsumae01,2023-07-08 01:46:39,,4132.541,13955.963,41.54235,139.932717
728,matsumae04,2023-07-08 01:46:49,,4130.652,13955.804,41.510867,139.930067
730,matsumae02,2023-07-08 01:47:19,,4131.669,13955.759,41.527817,139.929317
732,matsumae06,2023-07-08 01:47:25,,4129.762,13955.768,41.496033,139.929467
734,matsumae01,2023-07-08 01:47:39,,4132.636,13955.965,41.543933,139.93275
736,matsumae04,2023-07-08 01:47:48,,4130.674,13955.81,41.511233,139.930167
738,matsumae02,2023-07-08 01:48:20,,4131.718,13955.753,41.528633,139.929217
740,matsumae06,2023-07-08 01:48:25,,4129.744,13955.763,41.495733,139.929383
742,matsumae01,2023-07-08 01:48:39,,4132.669,13955.971,41.544483,139.93285
744,matsumae04,2023-07-08 01:48:50,,4130.667,13955.804,41.511117,139.930067
746,matsumae02,2023-07-08 01:49:20,,4131.719,13955.75,41.52865,139.929167
748,matsumae06,2023-07-08 01:49:24,,4129.727,13955.761,41.49545,139.92935
750,matsumae01,2023-07-08 01:49:40,,4132.669,13955.971,41.544483,139.93285
752,matsumae04,2023-07-08 01:49:49,,4130.651,13955.799,41.51085,139.929983
754,matsumae02,2023-07-08 01:50:19,,4131.719,13955.75,41.52865,139.929167
756,matsumae06,2023-07-08 01:50:24,,4129.709,13955.76,41.49515,139.929333
758,matsumae01,2023-07-08 01:50:39,,4132.668,13955.971,41.544467,139.93285
760,matsumae04,2023-07-08 01:50:50,,4130.638,13955.795,41.510633,139.929917
762,matsumae02,2023-07-08 01:51:20,,4131.716,13955.749,41.5286,139.92915
764,matsumae06,2023-07-08 01:51:25,,4129.69,13955.76,41.494833,139.929333
766,matsumae01,2023-07-08 01:51:40,,4132.666,13955.971,41.544433,139.93285
768,matsumae04,2023-07-08 01:51:50,,4130.637,13955.794,41.510617,139.9299
770,matsumae02,2023-07-08 01:52:20,,4131.713,13955.748,41.52855,139.929133
772,matsumae06,2023-07-08 01:52:24,,4129.672,13955.76,41.494533,139.929333
774,matsumae01,2023-07-08 01:52:39,,4132.662,13955.971,41.544367,139.93285
776,matsumae04,2023-07-08 01:52:50,,4130.595,13955.774,41.509917,139.929567
778,matsumae02,2023-07-08 01:53:19,,4131.682,13955.76,41.528033,139.929333
780,matsumae06,2023-07-08 01:53:25,,4129.655,13955.757,41.49425,139.929283
782,matsumae01,2023-07-08 01:53:39,,4132.658,13955.97,41.5443,139.932833
784,matsumae04,2023-07-08 01:53:50,,4130.58,13955.764,41.509667,139.9294
786,matsumae02,2023-07-08 01:54:19,,4131.678,13955.763,41.527967,139.929383
788,matsumae06,2023-07-08 01:54:24,,4129.64,13955.758,41.494,139.9293
790,matsumae01,2023-07-08 01:54:40,,4132.652,13955.97,41.5442,139.932833
792,matsumae04,2023-07-08 01:54:49,,4130.622,13955.78,41.510367,139.929667
794,matsumae02,2023-07-08 01:55:19,,4131.677,13955.763,41.52795,139.929383
796,matsumae06,2023-07-08 01:55:25,,4129.627,13955.759,41.493783,139.929317
798,matsumae01,2023-07-08 01:55:39,,4132.626,13955.986,41.543767,139.9331
800,matsumae04,2023-07-08 01:55:49,,4130.659,13955.779,41.510983,139.92965
802,matsumae02,2023-07-08 01:56:19,,4131.675,13955.781,41.527917,139.929683
804,matsumae06,2023-07-08 01:56:24,,4129.613,13955.758,41.49355,139.9293
806,matsumae01,2023-07-08 01:56:39,,4132.678,13955.974,41.544633,139.9329
808,matsumae04,2023-07-08 01:56:50,,4130.66,13955.777,41.511,139.929617
810,matsumae02,2023-07-08 01:57:20,,4131.675,13955.782,41.527917,139.9297
812,matsumae06,2023-07-08 01:57:24,,4129.599,13955.757,41.493317,139.929283
814,matsumae01,2023-07-08 01:57:39,,4132.672,13955.968,41.544533,139.9328
816,matsumae04,2023-07-08 01:57:50,,4130.674,13955.775,41.511233,139.929583
818,matsumae02,2023-07-08 01:58:20,,4131.68,13955.798,41.528,139.929967
820,matsumae06,2023-07-08 01:58:24,,4129.586,13955.757,41.4931,139.929283
822,matsumae01,2023-07-08 01:58:40,,4132.661,13955.962,41.54435,139.9327
824,matsumae04,2023-07-08 01:58:49,,4130.674,13955.775,41.511233,139.929583
826,matsumae02,2023-07-08 01:59:19,,4131.685,13955.806,41.528083,139.9301
828,matsumae06,2023-07-08 01:59:25,,4129.566,13955.755,41.492767,139.92925
830,matsumae01,2023-07-08 01:59:39,,4132.693,13955.942,41.544883,139.932367
832,matsumae04,2023-07-08 01:59:49,,4130.672,13955.774,41.5112,139.929567
834,matsumae02,2023-07-08 02:00:19,,4131.689,13955.801,41.52815,139.930017
836,matsumae06,2023-07-08 02:00:25,,4129.575,13955.788,41.492917,139.9298
838,matsumae01,2023-07-08 02:00:39,,4132.692,13955.941,41.544867,139.93235
840,matsumae04,2023-07-08 02:00:50,,4130.671,13955.773,41.511183,139.92955
842,matsumae02,2023-07-08 02:01:19,,4131.685,13955.79,41.528083,139.929833
844,matsumae06,2023-07-08 02:01:24,,4129.583,13955.789,41.49305,139.929817
846,matsumae01,2023-07-08 02:01:39,,4132.684,13955.869,41.544733,139.93115
848,matsumae04,2023-07-08 02:01:50,,4130.64,13955.707,41.510667,139.92845
850,matsumae02,2023-07-08 02:02:19,,4131.675,13955.676,41.527917,139.927933
852,matsumae06,2023-07-08 02:02:24,,4129.57,13955.671,41.492833,139.92785
854,matsumae01,2023-07-08 02:02:40,,4132.664,13955.733,41.5444,139.928883
856,matsumae04,2023-07-08 02:02:49,,4130.629,13955.582,41.510483,139.926367
858,matsumae02,2023-07-08 02:03:19,,4131.662,13955.556,41.5277,139.925933
860,matsumae06,2023-07-08 02:03:24,,4129.558,13955.537,41.492633,139.925617
862,matsumae01,2023-07-08 02:03:40,,4132.643,13955.599,41.54405,139.92665
864,matsumae04,2023-07-08 02:03:49,,4130.617,13955.457,41.510283,139.924283
866,matsumae02,2023-07-08 02:04:19,,4131.646,13955.428,41.527433,139.9238
868,matsumae06,2023-07-08 02:04:25,,4129.551,13955.404,41.492517,139.9234
870,matsumae01,2023-07-08 02:04:39,,4132.635,13955.464,41.543917,139.9244
872,matsumae04,2023-07-08 02:04:49,,4130.607,13955.33,41.510117,139.922167
874,matsumae02,2023-07-08 02:05:19,,4131.63,13955.3,41.527167,139.921667
876,matsumae06,2023-07-08 02:05:24,,4129.54,13955.267,41.492333,139.921117
878,matsumae01,2023-07-08 02:05:39,,4132.658,13955.338,41.5443,139.9223
880,matsumae04,2023-07-08 02:05:49,,4130.598,13955.207,41.509967,139.920117
882,matsumae02,2023-07-08 02:06:20,,4131.617,13955.176,41.52695,139.9196
884,matsumae06,2023-07-08 02:06:25,,4129.532,13955.122,41.4922,139.9187
886,matsumae01,2023-07-08 02:06:39,,4132.668,13955.18,41.544467,139.919667
888,matsumae04,2023-07-08 02:06:50,,4130.591,13955.084,41.50985,139.918067
890,matsumae02,2023-07-08 02:07:19,,4131.606,13955.05,41.526767,139.9175
892,matsumae06,2023-07-08 02:07:24,,4129.523,13954.976,41.49205,139.916267
894,matsumae01,2023-07-08 02:07:39,,4132.664,13955.023,41.5444,139.91705
896,matsumae04,2023-07-08 02:07:50,,4130.583,13954.961,41.509717,139.916017
898,matsumae02,2023-07-08 02:08:20,,4131.598,13954.925,41.526633,139.915417
900,matsumae06,2023-07-08 02:08:24,,4129.517,13954.829,41.49195,139.913817
902,matsumae01,2023-07-08 02:08:39,,4132.66,13954.871,41.544333,139.914517
904,matsumae04,2023-07-08 02:08:50,,4130.576,13954.835,41.5096,139.913917
906,matsumae02,2023-07-08 02:09:19,,4131.599,13954.796,41.52665,139.913267
908,matsumae06,2023-07-08 02:09:25,,4129.508,13954.681,41.4918,139.91135
910,matsumae01,2023-07-08 02:09:39,,4132.656,13954.72,41.544267,139.912
912,matsumae04,2023-07-08 02:09:50,,4130.57,13954.708,41.5095,139.9118
914,matsumae02,2023-07-08 02:10:19,,4131.599,13954.671,41.52665,139.911183
916,matsumae06,2023-07-08 02:10:24,,4129.51,13954.535,41.491833,139.908917
918,matsumae01,2023-07-08 02:10:39,,4132.652,13954.568,41.5442,139.909467
920,matsumae04,2023-07-08 02:10:49,,4130.562,13954.585,41.509367,139.90975
922,matsumae02,2023-07-08 02:11:19,,4131.6,13954.545,41.526667,139.909083
924,matsumae06,2023-07-08 02:11:24,,4129.509,13954.386,41.491817,139.906433
926,matsumae01,2023-07-08 02:11:39,,4132.644,13954.418,41.544067,139.906967
928,matsumae04,2023-07-08 02:11:49,,4130.553,13954.458,41.509217,139.907633
930,matsumae02,2023-07-08 02:12:20,,4131.601,13954.419,41.526683,139.906983
932,matsumae06,2023-07-08 02:12:24,,4129.506,13954.238,41.491767,139.903967
934,matsumae01,2023-07-08 02:12:40,,4132.635,13954.267,41.543917,139.90445
936,matsumae04,2023-07-08 02:12:49,,4130.548,13954.332,41.509133,139.905533
938,matsumae02,2023-07-08 02:13:19,,4131.601,13954.293,41.526683,139.904883
940,matsumae06,2023-07-08 02:13:24,,4129.503,13954.09,41.491717,139.9015
942,matsumae01,2023-07-08 02:13:39,,4132.627,13954.117,41.543783,139.90195
944,matsumae04,2023-07-08 02:13:50,,4130.542,13954.206,41.509033,139.903433
946,matsumae02,2023-07-08 02:14:19,,4131.608,13954.169,41.5268,139.902817
948,matsumae06,2023-07-08 02:14:24,,4129.5,13953.944,41.491667,139.899067
950,matsumae01,2023-07-08 02:14:39,,4132.618,13953.964,41.543633,139.8994
952,matsumae04,2023-07-08 02:14:49,,4130.537,13954.081,41.50895,139.90135
954,matsumae02,2023-07-08 02:15:19,,4131.61,13954.038,41.526833,139.900633
956,matsumae06,2023-07-08 02:15:24,,4129.489,13953.799,41.491483,139.89665
958,matsumae01,2023-07-08 02:15:39,,4132.61,13953.813,41.5435,139.896883
960,matsumae04,2023-07-08 02:15:49,,4130.53,13953.96,41.508833,139.899333
962,matsumae02,2023-07-08 02:16:20,,4131.616,13953.911,41.526933,139.898517
964,matsumae06,2023-07-08 02:16:24,,4129.484,13953.662,41.4914,139.894367
966,matsumae01,2023-07-08 02:16:39,,4132.603,13953.659,41.543383,139.894317
968,matsumae04,2023-07-08 02:16:49,,4130.527,13953.836,41.508783,139.897267
970,matsumae02,2023-07-08 02:17:20,,4131.613,13953.779,41.526883,139.896317
972,matsumae06,2023-07-08 02:17:25,,4129.479,13953.526,41.491317,139.8921
974,matsumae01,2023-07-08 02:17:39,,4132.595,13953.512,41.54325,139.891867
976,matsumae04,2023-07-08 02:17:49,,4130.522,13953.709,41.5087,139.89515
978,matsumae02,2023-07-08 02:18:19,,4131.616,13953.653,41.526933,139.894217
980,matsumae06,2023-07-08 02:18:24,,4129.474,13953.386,41.491233,139.889767
982,matsumae01,2023-07-08 02:18:40,,4132.59,13953.371,41.543167,139.889517
984,matsumae04,2023-07-08 02:18:49,,4130.518,13953.584,41.508633,139.893067
986,matsumae02,2023-07-08 02:19:19,,4131.619,13953.527,41.526983,139.892117
988,matsumae06,2023-07-08 02:19:24,,4129.458,13953.248,41.490967,139.887467
990,matsumae01,2023-07-08 02:19:40,,4132.587,13953.23,41.543117,139.887167
992,matsumae04,2023-07-08 02:19:50,,4130.516,13953.449,41.5086,139.890817
994,matsumae02,2023-07-08 02:20:19,,4131.618,13953.393,41.526967,139.889883
996,matsumae06,2023-07-08 02:20:24,,4129.452,13953.109,41.490867,139.88515
998,matsumae01,2023-07-08 02:20:39,,4132.596,13953.087,41.543267,139.884783
1000,matsumae04,2023-07-08 02:20:49,,4130.516,13953.305,41.5086,139.888417
1002,matsumae02,2023-07-08 02:21:19,,4131.616,13953.259,41.526933,139.88765
1004,matsumae06,2023-07-08 02:21:25,,4129.451,13952.973,41.49085,139.882883
1006,matsumae01,2023-07-08 02:21:40,,4132.608,13952.948,41.543467,139.882467
1008,matsumae04,2023-07-08 02:21:50,,4130.516,13953.158,41.5086,139.885967
1010,matsumae02,2023-07-08 02:22:19,,4131.611,13953.126,41.52685,139.885433
1012,matsumae06,2023-07-08 02:22:25,,4129.43,13952.834,41.4905,139.880567
1014,matsumae01,2023-07-08 02:22:40,,4132.621,13952.811,41.543683,139.880183
1016,matsumae04,2023-07-08 02:22:49,,4130.516,13953.01,41.5086,139.8835
1018,matsumae02,2023-07-08 02:23:20,,4131.612,13952.994,41.526867,139.883233
1020,matsumae06,2023-07-08 02:23:25,,4129.416,13952.696,41.490267,139.878267
1022,matsumae01,2023-07-08 02:23:39,,4132.632,13952.671,41.543867,139.87785
1024,matsumae04,2023-07-08 02:23:50,,4130.517,13952.863,41.508617,139.88105
1026,matsumae02,2023-07-08 02:24:19,,4131.61,13952.86,41.526833,139.881
1028,matsumae06,2023-07-08 02:24:25,,4129.399,13952.558,41.489983,139.875967
1030,matsumae01,2023-07-08 02:24:39,,4132.634,13952.535,41.5439,139.875583
1032,matsumae04,2023-07-08 02:24:50,,4130.52,13952.717,41.508667,139.878617
1034,matsumae02,2023-07-08 02:25:20,,4131.606,13952.723,41.526767,139.878717
1036,matsumae06,2023-07-08 02:25:24,,4129.4,13952.42,41.49,139.873667
1038,matsumae01,2023-07-08 02:25:39,,4132.629,13952.393,41.543817,139.873217
1040,matsumae02,2023-07-08 02:26:19,,4131.611,13952.587,41.52685,139.87645
1042,matsumae06,2023-07-08 02:26:25,,4129.399,13952.281,41.489983,139.87135
1044,matsumae01,2023-07-08 02:26:40,,4132.625,13952.25,41.54375,139.870833
1046,matsumae04,2023-07-08 02:26:49,,4130.543,13952.426,41.50905,139.873767
1048,matsumae02,2023-07-08 02:27:19,,4131.609,13952.452,41.526817,139.8742
1050,matsumae06,2023-07-08 02:27:24,,4129.398,13952.144,41.489967,139.869067
1052,matsumae01,2023-07-08 02:27:39,,4132.62,13952.11,41.543667,139.8685
1054,matsumae04,2023-07-08 02:27:50,,4130.553,13952.277,41.509217,139.871283
1056,matsumae02,2023-07-08 02:28:20,,4131.609,13952.32,41.526817,139.872
1058,matsumae06,2023-07-08 02:28:24,,4129.395,13952.003,41.489917,139.866717
1060,matsumae01,2023-07-08 02:28:39,,4132.621,13951.97,41.543683,139.866167
1062,matsumae02,2023-07-08 02:29:20,,4131.604,13952.188,41.526733,139.8698
1064,matsumae06,2023-07-08 02:29:25,,4129.394,13951.862,41.4899,139.864367
1066,matsumae01,2023-07-08 02:29:39,,4132.628,13951.827,41.5438,139.863783
1068,matsumae02,2023-07-08 02:30:19,,4131.6,13952.055,41.526667,139.867583
1070,matsumae06,2023-07-08 02:30:25,,4129.393,13951.721,41.489883,139.862017
1072,matsumae01,2023-07-08 02:30:39,,4132.638,13951.685,41.543967,139.861417
1074,matsumae02,2023-07-08 02:31:19,,4131.6,13951.917,41.526667,139.865283
1076,matsumae06,2023-07-08 02:31:24,,4129.405,13951.583,41.490083,139.859717
1078,matsumae01,2023-07-08 02:31:39,,4132.647,13951.546,41.544117,139.8591
1080,matsumae04,2023-07-08 02:31:49,,4130.612,13951.682,41.5102,139.861367
1082,matsumae02,2023-07-08 02:32:19,,4131.609,13951.786,41.526817,139.8631
1084,matsumae06,2023-07-08 02:32:24,,4129.413,13951.441,41.490217,139.85735
1086,matsumae01,2023-07-08 02:32:39,,4132.655,13951.404,41.54425,139.856733
1088,matsumae02,2023-07-08 02:33:19,,4131.619,13951.651,41.526983,139.86085
1090,matsumae06,2023-07-08 02:33:25,,4129.419,13951.299,41.490317,139.854983
1092,matsumae01,2023-07-08 02:33:40,,4132.664,13951.261,41.5444,139.85435
1094,matsumae02,2023-07-08 02:34:19,,4131.625,13951.515,41.527083,139.858583
1096,matsumae06,2023-07-08 02:34:24,,4129.425,13951.157,41.490417,139.852617
1098,matsumae01,2023-07-08 02:34:39,,4132.674,13951.116,41.544567,139.851933
1100,matsumae02,2023-07-08 02:35:19,,4131.63,13951.38,41.527167,139.856333
1102,matsumae06,2023-07-08 02:35:24,,4129.44,13951.018,41.490667,139.8503
1104,matsumae01,2023-07-08 02:35:39,,4132.682,13950.971,41.5447,139.849517
1106,matsumae02,2023-07-08 02:36:20,,4131.639,13951.246,41.527317,139.8541
1108,matsumae06,2023-07-08 02:36:24,,4129.451,13950.876,41.49085,139.847933
1110,matsumae01,2023-07-08 02:36:39,,4132.693,13950.827,41.544883,139.847117
1112,matsumae02,2023-07-08 02:37:19,,4131.644,13951.107,41.5274,139.851783
1114,matsumae06,2023-07-08 02:37:25,,4129.474,13950.738,41.491233,139.845633
1116,matsumae01,2023-07-08 02:37:40,,4132.702,13950.685,41.545033,139.84475
1118,matsumae02,2023-07-08 02:38:19,,4131.657,13950.971,41.527617,139.849517
1120,matsumae06,2023-07-08 02:38:24,,4129.483,13950.595,41.491383,139.84325
1122,matsumae01,2023-07-08 02:38:39,,4132.711,13950.542,41.545183,139.842367
1124,matsumae02,2023-07-08 02:39:19,,4131.661,13950.83,41.527683,139.847167
1126,matsumae01,2023-07-08 02:39:40,,4132.722,13950.402,41.545367,139.840033
1128,matsumae02,2023-07-08 02:40:19,,4131.67,13950.693,41.527833,139.844883
1130,matsumae01,2023-07-08 02:40:39,,4132.731,13950.256,41.545517,139.8376
1132,matsumae02,2023-07-08 02:41:19,,4131.681,13950.556,41.528017,139.8426
1134,matsumae06,2023-07-08 02:41:24,,4129.5,13950.163,41.491667,139.83605
1136,matsumae01,2023-07-08 02:41:40,,4132.737,13950.133,41.545617,139.83555
1138,matsumae02,2023-07-08 02:42:20,,4131.687,13950.417,41.528117,139.840283
1140,matsumae01,2023-07-08 02:42:40,,4132.762,13950.081,41.546033,139.834683
1142,matsumae02,2023-07-08 02:43:20,,4131.695,13950.28,41.52825,139.838
1144,matsumae01,2023-07-08 02:43:40,,4132.778,13950.055,41.5463,139.83425
1146,matsumae02,2023-07-08 02:44:20,,4131.701,13950.142,41.52835,139.8357
1148,matsumae06,2023-07-08 02:44:25,,4129.512,13949.728,41.491867,139.8288
1150,matsumae01,2023-07-08 02:44:40,,4132.78,13950.037,41.546333,139.83395
1152,matsumae02,2023-07-08 02:45:20,,4131.708,13950.003,41.528467,139.833383
1154,matsumae01,2023-07-08 02:45:40,,4132.779,13950.026,41.546317,139.833767
1156,matsumae02,2023-07-08 02:46:20,,4131.717,13949.866,41.528617,139.8311
1158,matsumae06,2023-07-08 02:46:25,,4129.515,13949.436,41.491917,139.823933
1160,matsumae01,2023-07-08 02:46:39,,4132.777,13950.018,41.546283,139.833633
1162,matsumae02,2023-07-08 02:47:20,,4131.731,13949.724,41.52885,139.828733
1164,matsumae01,2023-07-08 02:47:39,,4132.777,13950.017,41.546283,139.833617
1166,matsumae02,2023-07-08 02:48:20,,4131.742,13949.58,41.529033,139.826333
1168,matsumae01,2023-07-08 02:48:40,,4132.776,13950.016,41.546267,139.8336
1170,matsumae02,2023-07-08 02:49:20,,4131.758,13949.441,41.5293,139.824017
1172,matsumae01,2023-07-08 02:49:40,,4132.776,13950.014,41.546267,139.833567
1174,matsumae02,2023-07-08 02:50:20,,4131.757,13949.3,41.529283,139.821667
1176,matsumae01,2023-07-08 02:50:39,,4132.776,13950.011,41.546267,139.833517
1178,matsumae02,2023-07-08 02:51:19,,4131.77,13949.157,41.5295,139.819283
1180,matsumae01,2023-07-08 02:51:39,,4132.775,13950.007,41.54625,139.83345
1182,matsumae02,2023-07-08 02:52:19,,4131.776,13949.015,41.5296,139.816917
1184,matsumae01,2023-07-08 02:52:40,,4132.775,13950.003,41.54625,139.833383
1186,matsumae02,2023-07-08 02:53:20,,4131.775,13948.876,41.529583,139.8146
1188,matsumae01,2023-07-08 02:53:40,,4132.774,13949.998,41.546233,139.8333
1190,matsumae02,2023-07-08 02:54:19,,4131.772,13948.742,41.529533,139.812367
1192,matsumae01,2023-07-08 02:54:40,,4132.774,13949.993,41.546233,139.833217
1194,matsumae02,2023-07-08 02:55:20,,4131.769,13948.699,41.529483,139.81165
1196,matsumae01,2023-07-08 02:55:39,,4132.774,13949.987,41.546233,139.833117
1198,matsumae02,2023-07-08 02:56:19,,4131.77,13948.691,41.5295,139.811517
1200,matsumae01,2023-07-08 02:56:39,,4132.774,13949.981,41.546233,139.833017
1202,matsumae02,2023-07-08 02:57:19,,4131.77,13948.69,41.5295,139.8115
